,Date,Media Sources,Negative,Neutral,Positive,Source Account,Tweet Polarity,Tweets Ago
644,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,465
645,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,466
646,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,467
647,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,468
648,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,469
649,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,470
650,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,471
651,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,472
652,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,473
653,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,474
654,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,475
655,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,476
656,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,477
657,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,478
658,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,479
659,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,480
660,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,481
661,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,482
662,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,483
663,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,484
664,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,485
665,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,486
666,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,487
667,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,488
668,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,489
669,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,490
670,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,491
671,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,492
672,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,493
673,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,494
674,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,495
675,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,496
676,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,497
677,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,498
678,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,499
679,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,500
680,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,501
681,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,502
682,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,503
683,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,504
684,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,505
685,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,506
686,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,507
687,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,508
688,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,509
689,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,510
690,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,511
691,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,512
692,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,513
693,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,514
694,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,515
695,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,516
696,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,517
697,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,518
698,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,519
699,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,520
700,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,521
701,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,522
702,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,523
703,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,524
704,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,525
705,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,526
706,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,527
707,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,528
708,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,529
709,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,530
710,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,531
711,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,532
712,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,533
713,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,534
714,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,535
715,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,536
716,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,537
717,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,538
718,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,539
719,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,540
720,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,541
721,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,542
722,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,543
723,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,544
724,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,545
725,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,546
726,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,547
727,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,548
728,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,549
729,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,550
730,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,551
731,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,552
732,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,553
733,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,554
734,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,555
735,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,556
736,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,557
737,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,558
738,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,559
739,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,560
740,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,561
741,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,562
742,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,563
743,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,564
744,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,565
745,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,566
746,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,567
747,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,568
748,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,569
749,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,570
750,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,571
751,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,572
752,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,573
753,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,574
754,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,575
755,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,576
756,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,577
757,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,578
758,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,579
759,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,580
760,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,581
761,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,582
762,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,583
763,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,584
764,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,585
765,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,586
766,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,587
767,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,588
768,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,589
769,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,590
770,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,591
771,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,592
772,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,593
773,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,594
774,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,595
775,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,596
776,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,597
777,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,598
778,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,599
779,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,600
780,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,601
781,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,602
782,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,603
783,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,604
784,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,605
785,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,606
786,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,607
787,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,608
788,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,609
789,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,610
790,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,611
791,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,612
792,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,613
793,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,614
794,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,615
795,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,616
796,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,617
797,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,618
798,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,619
799,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,620
800,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,621
801,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,622
802,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,623
803,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,624
804,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,625
805,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,626
806,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,627
807,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,628
808,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,629
809,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,630
810,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,631
811,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,632
812,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,633
813,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,634
814,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,635
815,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,636
816,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,637
817,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,638
818,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,639
819,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,640
820,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,641
821,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,642
822,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,643
823,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,644
824,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,645
825,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,646
826,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade ðŸ‡¨ðŸ‡¦,0.4215,647
827,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,648
828,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,649
829,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,650
830,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,651
831,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,652
832,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,653
833,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,654
834,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,655
835,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,656
836,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,657
837,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,658
838,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,659
839,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,660
840,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,661
841,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,662
842,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,663
843,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank KÃ¶rver,0.0,664
844,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,665
845,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,666
846,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,667
847,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,668
848,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,669
849,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,670
850,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,671
851,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,672
852,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,673
853,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,674
854,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,675
855,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,676
856,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,677
857,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,678
858,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,679
859,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,680
